station_id,date,pm25_daily,n_rows_combined,year,month,y
KAM,2024-07-01,5.8,1,2024,7,1.7749523509116736
KAM,2024-07-02,2.5,1,2024,7,0.9555114450274363
KAM,2024-07-03,5.1,1,2024,7,1.6486586255873816
KAM,2024-07-04,6.6,1,2024,7,1.9021075263969203
KAM,2024-07-05,6.6,1,2024,7,1.9021075263969203
KAM,2024-07-06,5.9,1,2024,7,1.791759469228055
KAM,2024-07-07,8.2,1,2024,7,2.116255514802552
KAM,2024-07-08,9.3,1,2024,7,2.2407096892759584
KAM,2024-07-09,9.8,1,2024,7,2.2925347571405443
KAM,2024-07-10,6.9,1,2024,7,1.9459101490553132
KAM,2024-07-11,4.5,1,2024,7,1.5260563034950492
KAM,2024-07-12,5.6,1,2024,7,1.7404661748405044
KAM,2024-07-13,6.4,1,2024,7,1.8718021769015913
KAM,2024-07-14,7.5,1,2024,7,2.028148247292285
KAM,2024-07-15,8.1,1,2024,7,2.1041341542702074
KAM,2024-07-16,9.8,1,2024,7,2.2925347571405443
KAM,2024-07-17,15.9,1,2024,7,2.772588722239781
KAM,2024-07-18,16.5,1,2024,7,2.8094026953624978
KAM,2024-07-19,7.3,1,2024,7,2.001480000210124
KAM,2024-07-20,15.7,1,2024,7,2.760009940032921
KAM,2024-07-21,28.8,1,2024,7,3.3638415951183864
KAM,2024-07-22,48.7,1,2024,7,3.8877303128591016
KAM,2024-07-23,3.8,1,2024,7,1.3609765531356006
KAM,2024-07-24,7.3,1,2024,7,2.001480000210124
KAM,2024-07-25,6.1,1,2024,7,1.8245492920510458
KAM,2024-07-26,9.3,1,2024,7,2.2407096892759584
KAM,2024-07-27,21,1,2024,7,3.0492730404820207
KAM,2024-07-28,13.1,1,2024,7,2.580216829592325
KAM,2024-07-29,8.7,1,2024,7,2.1747517214841605
KAM,2024-07-30,3.1,1,2024,7,1.1631508098056809
KAM,2024-07-31,3.9,1,2024,7,1.3862943611198906
KAM,2024-08-01,8.3,1,2024,8,2.128231705849268
KAM,2024-08-02,10.9,1,2024,8,2.3978952727983707
KAM,2024-08-03,16.1,1,2024,8,2.7850112422383386
KAM,2024-08-04,24.9,1,2024,8,3.2188758248682006
KAM,2024-08-05,13.2,1,2024,8,2.587764035227708
KAM,2024-08-06,10.2,1,2024,8,2.33214389523559
KAM,2024-08-07,8,1,2024,8,2.0918640616783932
KAM,2024-08-08,9.4,1,2024,8,2.2512917986064953
KAM,2024-08-09,9.8,1,2024,8,2.2925347571405443
KAM,2024-08-10,14.4,1,2024,8,2.6741486494265287
KAM,2024-08-11,15.7,1,2024,8,2.760009940032921
KAM,2024-08-12,12.7,1,2024,8,2.5494451709255714
KAM,2024-08-13,18.5,1,2024,8,2.9231615807191558
KAM,2024-08-14,17.7,1,2024,8,2.8791984572980396
KAM,2024-08-15,9.7,1,2024,8,2.282382385676526
KAM,2024-08-16,29.9,1,2024,8,3.4011973816621555
KAM,2024-08-17,15.2,1,2024,8,2.72785282839839
KAM,2024-08-18,8.4,1,2024,8,2.1400661634962708
KAM,2024-08-19,3.7,1,2024,8,1.3350010667323402
KAM,2024-08-20,5.1,1,2024,8,1.6486586255873816
KAM,2024-08-21,4.1,1,2024,8,1.4350845252893225
KAM,2024-08-22,6.9,1,2024,8,1.9459101490553132
KAM,2024-08-23,9.1,1,2024,8,2.2192034840549946
KAM,2024-08-24,1.1,1,2024,8,0.1823215567939548
KAM,2024-08-25,2.5,1,2024,8,0.9555114450274363
KAM,2024-08-26,3.6,1,2024,8,1.308332819650179
KAM,2024-08-27,3.9,1,2024,8,1.3862943611198906
KAM,2024-08-28,7.6,1,2024,8,2.0412203288596382
KAM,2024-08-29,5.2,1,2024,8,1.667706820558076
KAM,2024-08-30,7.9,1,2024,8,2.0794415416798357
KAM,2024-08-31,5.4,1,2024,8,1.7047480922384253
KAM,2024-09-01,7.2,1,2024,9,1.9878743481543455
KAM,2024-09-02,12.9,1,2024,9,2.5649493574615367
KAM,2024-09-03,8.5,1,2024,9,2.151762203259462
KAM,2024-09-04,8.4,1,2024,9,2.1400661634962708
KAM,2024-09-05,14.7,1,2024,9,2.6946271807700692
KAM,2024-09-06,13.1,1,2024,9,2.580216829592325
KAM,2024-09-07,16.4,1,2024,9,2.803360380906535
KAM,2024-09-08,16,1,2024,9,2.7788192719904172
KAM,2024-09-09,7.4,1,2024,9,2.0149030205422647
KAM,2024-09-10,4.3,1,2024,9,1.4816045409242153
KAM,2024-09-11,7.7,1,2024,9,2.0541237336955462
KAM,2024-09-12,7.4,1,2024,9,2.0149030205422647
KAM,2024-09-13,7.2,1,2024,9,1.9878743481543455
KAM,2024-09-14,1.8,1,2024,9,0.6418538861723948
KAM,2024-09-15,2.7,1,2024,9,1.0296194171811583
KAM,2024-09-16,5.7,1,2024,9,1.7578579175523736
KAM,2024-09-17,7.2,1,2024,9,1.9878743481543455
KAM,2024-09-18,5.2,1,2024,9,1.667706820558076
KAM,2024-09-19,6.8,1,2024,9,1.9315214116032136
KAM,2024-09-20,2.3,1,2024,9,0.8754687373538999
KAM,2024-09-21,3,1,2024,9,1.1314021114911006
KAM,2024-09-22,6,1,2024,9,1.8082887711792655
KAM,2024-09-23,4.9,1,2024,9,1.6094379124341003
KAM,2024-09-24,4.7,1,2024,9,1.5686159179138452
KAM,2024-09-25,2.5,1,2024,9,0.9555114450274363
KAM,2024-09-26,1.2,1,2024,9,0.26236426446749106
KAM,2024-09-27,1.9,1,2024,9,0.6931471805599453
KAM,2024-09-28,3.7,1,2024,9,1.3350010667323402
KAM,2024-09-29,5.1,1,2024,9,1.6486586255873816
KAM,2024-09-30,1.2,1,2024,9,0.26236426446749106
KAM,2024-10-01,2.1,1,2024,10,0.7884573603642703
KAM,2024-10-02,6.4,1,2024,10,1.8718021769015913
KAM,2024-10-03,2.9,1,2024,10,1.0986122886681098
KAM,2024-10-04,1,1,2024,10,0.09531017980432493
KAM,2024-10-05,2,1,2024,10,0.7419373447293773
KAM,2024-10-06,3.6,1,2024,10,1.308332819650179
KAM,2024-10-07,4.7,1,2024,10,1.5686159179138452
KAM,2024-10-08,2.1,1,2024,10,0.7884573603642703
KAM,2024-10-09,4.7,1,2024,10,1.5686159179138452
KAM,2024-10-10,4.1,1,2024,10,1.4350845252893225
KAM,2024-10-11,5.4,1,2024,10,1.7047480922384253
KAM,2024-10-12,7.3,1,2024,10,2.001480000210124
KAM,2024-10-13,7.3,1,2024,10,2.001480000210124
KAM,2024-10-14,8.3,1,2024,10,2.128231705849268
KAM,2024-10-15,6.7,1,2024,10,1.916922612182061
KAM,2024-10-16,2.3,1,2024,10,0.8754687373538999
KAM,2024-10-17,3.3,1,2024,10,1.2237754316221157
KAM,2024-10-18,1.6,1,2024,10,0.5306282510621705
KAM,2024-10-19,0.9,1,2024,10,0
KAM,2024-10-20,2.6,1,2024,10,0.9932517730102834
KAM,2024-10-21,1.1,1,2024,10,0.1823215567939548
KAM,2024-10-22,5.2,1,2024,10,1.667706820558076
KAM,2024-10-23,6,1,2024,10,1.8082887711792655
KAM,2024-10-24,7,1,2024,10,1.9600947840472698
KAM,2024-10-25,9.3,1,2024,10,2.2407096892759584
KAM,2024-10-26,7.9,1,2024,10,2.0794415416798357
KAM,2024-10-27,1.9,1,2024,10,0.6931471805599453
KAM,2024-10-28,1.8,1,2024,10,0.6418538861723948
KAM,2024-10-29,3.4,1,2024,10,1.252762968495368
KAM,2024-10-30,4.9,1,2024,10,1.6094379124341003
KAM,2024-10-31,11,1,2024,10,2.4069451083182885
KAM,2024-11-01,5.8,1,2024,11,1.7749523509116736
KAM,2024-11-02,6.9,1,2024,11,1.9459101490553132
KAM,2024-11-03,8.7,1,2024,11,2.1747517214841605
KAM,2024-11-04,2.3,1,2024,11,0.8754687373538999
KAM,2024-11-05,3,1,2024,11,1.1314021114911006
KAM,2024-11-06,5,1,2024,11,1.62924053973028
KAM,2024-11-07,8.6,1,2024,11,2.163323025660538
KAM,2024-11-08,13.1,1,2024,11,2.580216829592325
KAM,2024-11-09,16.3,1,2024,11,2.797281334830153
KAM,2024-11-10,12.4,1,2024,11,2.5257286443082556
KAM,2024-11-11,2.4,1,2024,11,0.9162907318741551
KAM,2024-11-12,3.6,1,2024,11,1.308332819650179
KAM,2024-11-13,3.5,1,2024,11,1.2809338454620642
KAM,2024-11-14,9.5,1,2024,11,2.2617630984737906
KAM,2024-11-15,7.4,1,2024,11,2.0149030205422647
KAM,2024-11-16,2.5,1,2024,11,0.9555114450274363
KAM,2024-11-17,5.8,1,2024,11,1.7749523509116736
KAM,2024-11-18,11.6,1,2024,11,2.4595888418037104
KAM,2024-11-19,4.8,1,2024,11,1.5892352051165808
KAM,2024-11-20,3.1,1,2024,11,1.1631508098056809
KAM,2024-11-21,11,1,2024,11,2.4069451083182885
KAM,2024-11-22,7.1,1,2024,11,1.9740810260220096
KAM,2024-11-23,8.7,1,2024,11,2.1747517214841605
KAM,2024-11-24,8.6,1,2024,11,2.163323025660538
KAM,2024-11-25,7.3,1,2024,11,2.001480000210124
KAM,2024-11-26,6.8,1,2024,11,1.9315214116032136
KAM,2024-11-27,9.7,1,2024,11,2.282382385676526
KAM,2024-11-28,13.2,1,2024,11,2.587764035227708
KAM,2024-11-29,11.2,1,2024,11,2.424802725718295
KAM,2024-11-30,7.9,1,2024,11,2.0794415416798357
KAM,2024-12-01,5.8,1,2024,12,1.7749523509116736
KAM,2024-12-02,7.6,1,2024,12,2.0412203288596382
KAM,2024-12-03,10.6,1,2024,12,2.3702437414678603
KAM,2024-12-04,9.8,1,2024,12,2.2925347571405443
KAM,2024-12-05,7.5,1,2024,12,2.028148247292285
KAM,2024-12-06,6.6,1,2024,12,1.9021075263969203
KAM,2024-12-07,6.2,1,2024,12,1.840549633397487
KAM,2024-12-08,13.6,1,2024,12,2.617395832834079
KAM,2024-12-09,6.9,1,2024,12,1.9459101490553132
KAM,2024-12-10,8.4,1,2024,12,2.1400661634962708
KAM,2024-12-11,9.7,1,2024,12,2.282382385676526
KAM,2024-12-12,10,1,2024,12,2.3125354238472138
KAM,2024-12-13,8.4,1,2024,12,2.1400661634962708
KAM,2024-12-14,2.4,1,2024,12,0.9162907318741551
KAM,2024-12-15,3.3,1,2024,12,1.2237754316221157
KAM,2024-12-16,5.2,1,2024,12,1.667706820558076
KAM,2024-12-17,5.9,1,2024,12,1.791759469228055
KAM,2024-12-18,6.7,1,2024,12,1.916922612182061
KAM,2024-12-19,3.2,1,2024,12,1.1939224684724346
KAM,2024-12-20,3.9,1,2024,12,1.3862943611198906
KAM,2024-12-21,3.7,1,2024,12,1.3350010667323402
KAM,2024-12-22,3.7,1,2024,12,1.3350010667323402
KAM,2024-12-23,3.7,1,2024,12,1.3350010667323402
KAM,2024-12-24,1.4,1,2024,12,0.4054651081081644
KAM,2024-12-25,1.9,1,2024,12,0.6931471805599453
KAM,2024-12-26,3,1,2024,12,1.1314021114911006
KAM,2024-12-27,5.5,1,2024,12,1.7227665977411035
KAM,2024-12-28,5.4,1,2024,12,1.7047480922384253
KAM,2024-12-29,5,1,2024,12,1.62924053973028
KAM,2024-12-30,6.5,1,2024,12,1.8870696490323797
KAM,2024-12-31,4.5,1,2024,12,1.5260563034950492
KAM,2025-01-01,4.2,1,2025,1,1.4586150226995167
KAM,2025-01-02,4.8,1,2025,1,1.5892352051165808
KAM,2025-01-03,4.5,1,2025,1,1.5260563034950492
KAM,2025-01-04,6.8,1,2025,1,1.9315214116032136
KAM,2025-01-05,11.9,1,2025,1,2.4849066497880004
KAM,2025-01-06,8.1,1,2025,1,2.1041341542702074
KAM,2025-01-07,4.7,1,2025,1,1.5686159179138452
KAM,2025-01-08,8.4,1,2025,1,2.1400661634962708
KAM,2025-01-09,7.2,1,2025,1,1.9878743481543455
KAM,2025-01-10,4,1,2025,1,1.410986973710262
KAM,2025-01-11,5,1,2025,1,1.62924053973028
KAM,2025-01-12,7.8,1,2025,1,2.0668627594729756
KAM,2025-01-13,10.3,1,2025,1,2.341805806147327
KAM,2025-01-14,10.2,1,2025,1,2.33214389523559
KAM,2025-01-15,8,1,2025,1,2.0918640616783932
KAM,2025-01-16,7.3,1,2025,1,2.001480000210124
KAM,2025-01-17,4.3,1,2025,1,1.4816045409242153
KAM,2025-01-18,6.8,1,2025,1,1.9315214116032136
KAM,2025-01-19,7,1,2025,1,1.9600947840472698
KAM,2025-01-20,7.2,1,2025,1,1.9878743481543455
KAM,2025-01-21,11.9,1,2025,1,2.4849066497880004
KAM,2025-01-22,11.3,1,2025,1,2.4336133554004498
KAM,2025-01-23,11.4,1,2025,1,2.4423470353692043
KAM,2025-01-24,12,1,2025,1,2.4932054526026954
KAM,2025-01-25,11.3,1,2025,1,2.4336133554004498
KAM,2025-01-26,11.2,1,2025,1,2.424802725718295
KAM,2025-01-27,10.9,1,2025,1,2.3978952727983707
KAM,2025-01-28,8.5,1,2025,1,2.151762203259462
KAM,2025-01-29,10.1,1,2025,1,2.3223877202902252
KAM,2025-01-30,11.1,1,2025,1,2.4159137783010487
KAM,2025-01-31,7,1,2025,1,1.9600947840472698
KAM,2025-02-01,3.8,1,2025,2,1.3609765531356006
KAM,2025-02-02,6,1,2025,2,1.8082887711792655
KAM,2025-02-03,6.1,1,2025,2,1.8245492920510458
KAM,2025-02-04,7.1,1,2025,2,1.9740810260220096
KAM,2025-02-05,7.5,1,2025,2,2.028148247292285
KAM,2025-02-06,7.8,1,2025,2,2.0668627594729756
KAM,2025-02-07,9.7,1,2025,2,2.282382385676526
KAM,2025-02-08,9.5,1,2025,2,2.2617630984737906
KAM,2025-02-09,8.9,1,2025,2,2.1972245773362196
KAM,2025-02-10,6.7,1,2025,2,1.916922612182061
KAM,2025-02-11,8.1,1,2025,2,2.1041341542702074
KAM,2025-02-12,8.3,1,2025,2,2.128231705849268
KAM,2025-02-13,11,1,2025,2,2.4069451083182885
KAM,2025-02-14,12.6,1,2025,2,2.5416019934645457
KAM,2025-02-15,10.3,1,2025,2,2.341805806147327
KAM,2025-02-16,9.4,1,2025,2,2.2512917986064953
KAM,2025-02-17,7.3,1,2025,2,2.001480000210124
KAM,2025-02-18,8.4,1,2025,2,2.1400661634962708
KAM,2025-02-19,3.7,1,2025,2,1.3350010667323402
KAM,2025-02-20,7.4,1,2025,2,2.0149030205422647
KAM,2025-02-21,3.4,1,2025,2,1.252762968495368
KAM,2025-02-22,2,1,2025,2,0.7419373447293773
KAM,2025-02-23,1.7,1,2025,2,0.5877866649021191
KAM,2025-02-24,4,1,2025,2,1.410986973710262
KAM,2025-02-25,4,1,2025,2,1.410986973710262
KAM,2025-02-26,5.2,1,2025,2,1.667706820558076
KAM,2025-02-27,5.6,1,2025,2,1.7404661748405044
KAM,2025-02-28,9.5,1,2025,2,2.2617630984737906
KAM,2025-03-01,8.6,1,2025,3,2.163323025660538
KAM,2025-03-02,8.4,1,2025,3,2.1400661634962708
KAM,2025-03-03,6.6,1,2025,3,1.9021075263969203
KAM,2025-03-04,5.3,1,2025,3,1.6863989535702286
KAM,2025-03-05,5.3,1,2025,3,1.6863989535702286
KAM,2025-03-06,8.8,1,2025,3,2.186051276738094
KAM,2025-03-07,5.1,1,2025,3,1.6486586255873816
KAM,2025-03-08,4.2,1,2025,3,1.4586150226995167
KAM,2025-03-09,3,1,2025,3,1.1314021114911006
KAM,2025-03-10,3.8,1,2025,3,1.3609765531356006
KAM,2025-03-11,3.6,1,2025,3,1.308332819650179
KAM,2025-03-12,5.4,1,2025,3,1.7047480922384253
KAM,2025-03-13,6.8,1,2025,3,1.9315214116032136
KAM,2025-03-14,4,1,2025,3,1.410986973710262
KAM,2025-03-15,3.9,1,2025,3,1.3862943611198906
KAM,2025-03-16,3.6,1,2025,3,1.308332819650179
KAM,2025-03-17,6.1,1,2025,3,1.8245492920510458
KAM,2025-03-18,3.9,1,2025,3,1.3862943611198906
KAM,2025-03-19,2.7,1,2025,3,1.0296194171811583
KAM,2025-03-20,2.5,1,2025,3,0.9555114450274363
KAM,2025-03-21,2.7,1,2025,3,1.0296194171811583
KAM,2025-03-22,4.8,1,2025,3,1.5892352051165808
KAM,2025-03-23,2.5,1,2025,3,0.9555114450274363
KAM,2025-03-24,6.3,1,2025,3,1.856297990365626
KAM,2025-03-25,3.7,1,2025,3,1.3350010667323402
KAM,2025-03-26,6.4,1,2025,3,1.8718021769015913
KAM,2025-03-27,6.5,1,2025,3,1.8870696490323797
KAM,2025-03-28,3,1,2025,3,1.1314021114911006
KAM,2025-03-29,4.7,1,2025,3,1.5686159179138452
KAM,2025-03-30,4.1,1,2025,3,1.4350845252893225
KAM,2025-03-31,4.3,1,2025,3,1.4816045409242153
KAM,2025-04-01,5.7,1,2025,4,1.7578579175523736
KAM,2025-04-02,6.3,1,2025,4,1.856297990365626
KAM,2025-04-03,5.4,1,2025,4,1.7047480922384253
KAM,2025-04-04,7.1,1,2025,4,1.9740810260220096
KAM,2025-04-05,5.4,1,2025,4,1.7047480922384253
KAM,2025-04-06,3.7,1,2025,4,1.3350010667323402
KAM,2025-04-07,2.9,1,2025,4,1.0986122886681098
KAM,2025-04-08,1.3,1,2025,4,0.336472236621213
KAM,2025-04-09,1.9,1,2025,4,0.6931471805599453
KAM,2025-04-10,3.3,1,2025,4,1.2237754316221157
KAM,2025-04-11,4.3,1,2025,4,1.4816045409242153
KAM,2025-04-12,3.2,1,2025,4,1.1939224684724346
KAM,2025-04-13,5,1,2025,4,1.62924053973028
KAM,2025-04-14,6,1,2025,4,1.8082887711792655
KAM,2025-04-15,5.8,1,2025,4,1.7749523509116736
KAM,2025-04-16,2.6,1,2025,4,0.9932517730102834
KAM,2025-04-17,4.5,1,2025,4,1.5260563034950492
KAM,2025-04-18,5.1,1,2025,4,1.6486586255873816
KAM,2025-04-19,3.9,1,2025,4,1.3862943611198906
KAM,2025-04-20,3.4,1,2025,4,1.252762968495368
KAM,2025-04-21,2.8,1,2025,4,1.0647107369924282
KAM,2025-04-22,4.1,1,2025,4,1.4350845252893225
KAM,2025-04-23,5.6,1,2025,4,1.7404661748405044
KAM,2025-04-24,4.3,1,2025,4,1.4816045409242153
KAM,2025-04-25,7.6,1,2025,4,2.0412203288596382
KAM,2025-04-26,7.2,1,2025,4,1.9878743481543455
KAM,2025-04-27,4.2,1,2025,4,1.4586150226995167
KAM,2025-04-28,3.2,1,2025,4,1.1939224684724346
KAM,2025-04-29,3.4,1,2025,4,1.252762968495368
KAM,2025-04-30,5.6,1,2025,4,1.7404661748405044
KAM,2025-05-01,6.4,1,2025,5,1.8718021769015913
KAM,2025-05-02,6.7,1,2025,5,1.916922612182061
KAM,2025-05-03,2.8,1,2025,5,1.0647107369924282
KAM,2025-05-04,2.7,1,2025,5,1.0296194171811583
KAM,2025-05-05,4,1,2025,5,1.410986973710262
KAM,2025-05-06,6.9,1,2025,5,1.9459101490553132
KAM,2025-05-07,7.3,1,2025,5,2.001480000210124
KAM,2025-05-08,3.3,1,2025,5,1.2237754316221157
KAM,2025-05-09,5.4,1,2025,5,1.7047480922384253
KAM,2025-05-10,5.2,1,2025,5,1.667706820558076
KAM,2025-05-11,4.2,1,2025,5,1.4586150226995167
KAM,2025-05-12,3.6,1,2025,5,1.308332819650179
KAM,2025-05-13,5.7,1,2025,5,1.7578579175523736
KAM,2025-05-14,5.1,1,2025,5,1.6486586255873816
KAM,2025-05-15,3.7,1,2025,5,1.3350010667323402
KAM,2025-05-16,2.5,1,2025,5,0.9555114450274363
KAM,2025-05-17,3.1,1,2025,5,1.1631508098056809
KAM,2025-05-18,4,1,2025,5,1.410986973710262
KAM,2025-05-19,2,1,2025,5,0.7419373447293773
KAM,2025-05-20,1.6,1,2025,5,0.5306282510621705
KAM,2025-05-21,4.3,1,2025,5,1.4816045409242153
KAM,2025-05-22,3.5,1,2025,5,1.2809338454620642
KAM,2025-05-23,4.4,1,2025,5,1.5040773967762742
KAM,2025-05-24,4.5,1,2025,5,1.5260563034950492
KAM,2025-05-25,7.3,1,2025,5,2.001480000210124
KAM,2025-05-26,2.5,1,2025,5,0.9555114450274363
KAM,2025-05-27,4.1,1,2025,5,1.4350845252893225
KAM,2025-05-28,7.1,1,2025,5,1.9740810260220096
KAM,2025-05-29,3.4,1,2025,5,1.252762968495368
KAM,2025-05-30,4.6,1,2025,5,1.5475625087160128
KAM,2025-05-31,5.5,1,2025,5,1.7227665977411035
KAM,2025-06-01,6.2,1,2025,6,1.840549633397487
KAM,2025-06-02,5.1,1,2025,6,1.6486586255873816
KAM,2025-06-03,3.4,1,2025,6,1.252762968495368
KAM,2025-06-04,5.5,1,2025,6,1.7227665977411035
KAM,2025-06-05,7.3,1,2025,6,2.001480000210124
KAM,2025-06-06,6,1,2025,6,1.8082887711792655
KAM,2025-06-07,4.3,1,2025,6,1.4816045409242153
KAM,2025-06-08,6.1,1,2025,6,1.8245492920510458
KAM,2025-06-09,6.8,1,2025,6,1.9315214116032136
KAM,2025-06-10,6.8,1,2025,6,1.9315214116032136
KAM,2025-06-11,8.4,1,2025,6,2.1400661634962708
KAM,2025-06-12,9,1,2025,6,2.2082744135228043
KAM,2025-06-13,5.5,1,2025,6,1.7227665977411035
KAM,2025-06-14,5.6,1,2025,6,1.7404661748405044
KAM,2025-06-15,7.3,1,2025,6,2.001480000210124
KAM,2025-06-16,12.4,1,2025,6,2.5257286443082556
KAM,2025-06-17,6,1,2025,6,1.8082887711792655
KAM,2025-06-18,2.9,1,2025,6,1.0986122886681098
KAM,2025-06-19,3.9,1,2025,6,1.3862943611198906
KAM,2025-06-20,5.7,1,2025,6,1.7578579175523736
KAM,2025-06-21,7.5,1,2025,6,2.028148247292285
KAM,2025-06-22,13.9,1,2025,6,2.6390573296152584
KAM,2025-06-23,7.5,1,2025,6,2.028148247292285
KAM,2025-06-24,7.7,1,2025,6,2.0541237336955462
KAM,2025-06-25,6,1,2025,6,1.8082887711792655
KAM,2025-06-26,7,1,2025,6,1.9600947840472698
KAM,2025-06-27,1.8,1,2025,6,0.6418538861723948
KAM,2025-06-28,4.2,1,2025,6,1.4586150226995167
KAM,2025-06-29,5.7,1,2025,6,1.7578579175523736
KAM,2025-06-30,8.9,1,2025,6,2.1972245773362196
KAM,2025-07-01,6.7,1,2025,7,1.916922612182061
KAM,2025-07-02,3.8,1,2025,7,1.3609765531356006
KAM,2025-07-03,3.4,1,2025,7,1.252762968495368
KAM,2025-07-04,6,1,2025,7,1.8082887711792655
KAM,2025-07-05,6.5,1,2025,7,1.8870696490323797
KAM,2025-07-06,3.5,1,2025,7,1.2809338454620642
KAM,2025-07-07,7.1,1,2025,7,1.9740810260220096
KAM,2025-08-01,12.7,1,2025,8,2.5494451709255714
KAM,2025-08-02,10.3,1,2025,8,2.341805806147327
KAM,2025-08-03,11.8,1,2025,8,2.4765384001174837
KAM,2025-08-04,6.7,1,2025,8,1.916922612182061
KAM,2025-08-05,4.8,1,2025,8,1.5892352051165808
KAM,2025-08-06,4,1,2025,8,1.410986973710262
KAM,2025-08-07,2.9,1,2025,8,1.0986122886681098
KAM,2025-08-08,4.9,1,2025,8,1.6094379124341003
KAM,2025-08-09,12.8,1,2025,8,2.5572273113676265
KAM,2025-08-10,10.8,1,2025,8,2.388762789235098
KAM,2025-08-11,3,1,2025,8,1.1314021114911006
KAM,2025-08-12,4,1,2025,8,1.410986973710262
KAM,2025-08-13,2.8,1,2025,8,1.0647107369924282
KAM,2025-08-14,12.5,1,2025,8,2.533696813957432
KAM,2025-08-15,11.3,1,2025,8,2.4336133554004498
KAM,2025-08-16,2.2,1,2025,8,0.8329091229351041
KAM,2025-08-17,2,1,2025,8,0.7419373447293773
KAM,2025-08-18,2.6,1,2025,8,0.9932517730102834
KAM,2025-08-19,2.6,1,2025,8,0.9932517730102834
KAM,2025-08-20,3.7,1,2025,8,1.3350010667323402
KAM,2025-08-21,6.7,1,2025,8,1.916922612182061
KAM,2025-08-22,6.3,1,2025,8,1.856297990365626
KAM,2025-08-23,10.5,1,2025,8,2.3608540011180215
KAM,2025-08-24,12.4,1,2025,8,2.5257286443082556
KAM,2025-08-25,10.3,1,2025,8,2.341805806147327
KAM,2025-08-26,9.1,1,2025,8,2.2192034840549946
KAM,2025-08-27,10.9,1,2025,8,2.3978952727983707
KAM,2025-08-28,11.6,1,2025,8,2.4595888418037104
KAM,2025-08-29,9,1,2025,8,2.2082744135228043
KAM,2025-08-30,11.1,1,2025,8,2.4159137783010487
KAM,2025-08-31,11.4,1,2025,8,2.4423470353692043
KAM,2025-09-01,9.8,1,2025,9,2.2925347571405443
KAM,2025-09-02,15.5,1,2025,9,2.747270914255491
KAM,2025-09-03,18.7,1,2025,9,2.9338568698359038
KAM,2025-09-04,33.3,1,2025,9,3.5085558999826545
KAM,2025-09-05,29.3,1,2025,9,3.380994674344636
KAM,2025-09-06,33.5,1,2025,9,3.5145260669691587
KAM,2025-09-07,32.9,1,2025,9,3.4965075614664802
KAM,2025-09-08,13.9,1,2025,9,2.6390573296152584
KAM,2025-09-09,11.6,1,2025,9,2.4595888418037104
KAM,2025-09-10,8.9,1,2025,9,2.1972245773362196
KAM,2025-09-11,18.5,1,2025,9,2.9231615807191558
KAM,2025-09-12,19.4,1,2025,9,2.970414465569701
KAM,2025-09-13,9,1,2025,9,2.2082744135228043
KAM,2025-09-14,6.3,1,2025,9,1.856297990365626
KAM,2025-09-15,6.3,1,2025,9,1.856297990365626
KAM,2025-09-16,9.4,1,2025,9,2.2512917986064953
KAM,2025-09-17,10.8,1,2025,9,2.388762789235098
KAM,2025-09-18,4.9,1,2025,9,1.6094379124341003
KAM,2025-09-19,8.7,1,2025,9,2.1747517214841605
KAM,2025-09-20,17.1,1,2025,9,2.8449093838194077
KAM,2025-09-21,8.9,1,2025,9,2.1972245773362196
KAM,2025-09-22,2.5,1,2025,9,0.9555114450274363
KAM,2025-09-23,20.9,1,2025,9,3.044522437723423
KAM,2025-09-24,12.5,1,2025,9,2.533696813957432
KAM,2025-09-25,4.4,1,2025,9,1.5040773967762742
KAM,2025-09-26,5,1,2025,9,1.62924053973028
KAM,2025-09-27,6.7,1,2025,9,1.916922612182061
KAM,2025-09-28,8.3,1,2025,9,2.128231705849268
KAM,2025-09-29,16.6,1,2025,9,2.8154087194227095
KAM,2025-09-30,3.8,1,2025,9,1.3609765531356006
KAM,2025-10-01,2.3,1,2025,10,0.8754687373538999
KAM,2025-10-02,3.7,1,2025,10,1.3350010667323402
KAM,2025-10-03,5.3,1,2025,10,1.6863989535702286
KAM,2025-10-04,5.7,1,2025,10,1.7578579175523736
KAM,2025-10-05,3.6,1,2025,10,1.308332819650179
KAM,2025-10-06,4.2,1,2025,10,1.4586150226995167
KAM,2025-10-07,5.5,1,2025,10,1.7227665977411035
KAM,2025-10-08,2.9,1,2025,10,1.0986122886681098
KAM,2025-10-09,6.6,1,2025,10,1.9021075263969203
KAM,2025-10-10,6.7,1,2025,10,1.916922612182061
KAM,2025-10-11,6,1,2025,10,1.8082887711792655
KAM,2025-10-12,3.3,1,2025,10,1.2237754316221157
KAM,2025-10-13,2.7,1,2025,10,1.0296194171811583
KAM,2025-10-14,7.2,1,2025,10,1.9878743481543455
KAM,2025-10-15,7.6,1,2025,10,2.0412203288596382
KAM,2025-10-16,13.9,1,2025,10,2.6390573296152584
KAM,2025-10-17,7.2,1,2025,10,1.9878743481543455
KAM,2025-10-18,4.9,1,2025,10,1.6094379124341003
KAM,2025-10-19,5.1,1,2025,10,1.6486586255873816
KAM,2025-10-20,4.4,1,2025,10,1.5040773967762742
KAM,2025-10-21,4.2,1,2025,10,1.4586150226995167
KAM,2025-10-22,4.4,1,2025,10,1.5040773967762742
KAM,2025-10-23,6.6,1,2025,10,1.9021075263969203
KAM,2025-10-24,6.5,1,2025,10,1.8870696490323797
